restaurant_id,nom,ville,moyenne_etoiles,zone,ferme
4iPzHGpt0egdTrwr8CtQpw,Quiznos Sub,Las Vegas,3.0,89123,1
fJVrLAFaqcvzt1QAw12Uxw,FAME,Las Vegas,2.0,89109,1
3FyoKvUGfKSIun6ZvrEhWQ,Tournesol Bistro,Toronto,4.0,M5R,1
WwSwuMu_menj4BzTdrKUdQ,Rocco Restaurant & Bar,Toronto,4.0,M8V,1
H3Gastz2T6iiSRGmlbtoXQ,Stingray Sushi,Phoenix,3.0,85016,1
ow3oP3cfmhlfmSsGaXe25Q,Destingo,Toronto,3.0,M6J,1
Wlcl0ITWjyhqCiSlPmSAlg,Billy Bob's Steakhouse,Las Vegas,3.0,89122,1
88cKxCOOHIonIa44yVPDmQ,Jake's Sports Bar and Grill,Phoenix,4.0,85022,1
ULl0tYsqcHe3S-TqKD3mjw,The Bloordale Pantry,Toronto,3.5,M6H,1
1ORcqQT1DUHkKEZr1NpbrA,Abokichi,Toronto,4.0,M5R,1
tNP02RaH2XAMs91fj8d-og,The Commissary Latin Kitchen by RichardÂ Sandoval,Las Vegas,3.0,89101,1
PF9-QuAKgQce5TSdBZ0dCA,Yum Yum BBQ,Las Vegas,3.0,89113,1
J6s9Tn0yOlch5SxjfawvNw,Native New Yorker,Phoenix,4.0,85051,1
ConRV9cNFKbqlIUknjDDsQ,Biryani House,Toronto,2.5,M4Y,1
tmxFZfbJO0ZF7oYm2B3VMg,Cha Me Cha,Toronto,2.5,M2N,1
M6KM77IZG9MWxV8_036iUQ,The Alamo,Toronto,3.5,M9L,1
741v9WSq3BceeRyBLCvF9g,Yunaghi,Toronto,4.5,M6G,1
SnZhLM5l_xonNL6FUNlUhA,Grand China,Las Vegas,4.0,89139,1
DO5mQxiBOgHEznosjxvJXw,Olivia's Mexican Restaurant & Bar,Las Vegas,4.0,89169,1
sc-FCrRK6iM28N_N5AKuPw,Popeye's,Toronto,3.5,M5A,1
wvZpHPIvpixAEBQ8uT7esw,Salute Piano Bar,Toronto,2.5,M5R,1
LLCB372xpKhdISrLKU4Vkw,Little Macau,Las Vegas,3.5,89102,1
-wacMjBR6_gz1AAGlulSDQ,Sheesha Lounge and Cafe,Toronto,3.0,M6G,1
dbON86OzaGmMeSVoy-R1qg,RJ's Sports Grill,Phoenix,4.5,85032,1
3zIy2T1bRwxvK-dRmopS_g,Ali Baba,Toronto,1.0,M4W,1
RF0mZ-IteC1pK3yQ7lTvAg,Mochizuki,Toronto,4.0,M5G,1
r9pcdBvf2wc6sIZP8DVIIw,Redwood Bar and Grill,Las Vegas,4.0,89101,1
Koigz4oP9YnHlPhBhqXCxA,New Dynasty Bakery,Toronto,2.0,M1S,1
X_irZWSbhRYz-VbPGMobTA,Cave Creek Cafe,Phoenix,3.5,85022,1
qIbXdUmyiKsSAnsTuIe_1A,Ninja Bowl,Phoenix,3.5,85027,1
zJtw9HxZNZSEGcI6ees5fw,Island Heat Dinner Show,Las Vegas,3.5,89109,1
PfF1y2H7J5QxeQkwr_91xA,Blimpie,Phoenix,1.5,85007,1
DW5TmdNGhepqrB0JGHnJ_A,Bragg's Factory Diner,Phoenix,4.5,85007,1
deipWwvNQm5DMmfpq9tNoA,Sawasdee Thai Cuisine,Toronto,4.0,M4W,1
tZEW8ESjrVmNGXvPnrR97w,Hot Feel,Las Vegas,3.5,89102,1
HroRqAmZWXywHNUCRsaQeg,Spring Rolls,Toronto,3.0,M5E,1
JZG53BQcWVtJIF-gJ5OoJw,Panorama Lounge,Toronto,3.0,M4W,1
ESinwiCgoJNG-tMWxVQhqQ,Pallets Food and Bar,Phoenix,3.0,85004,1
CaJ-9PN-W9g6sjyFbB8Kdg,Golden,Toronto,4.5,M6R,1
9xTx4vWlL2kkhUqNE4QaaQ,Keeffaa Coffee,Toronto,4.5,M5A,1
mAXqIrfPSRcK_CZjWT2bNQ,Anoush Middle Eastern Cuisine,Toronto,2.5,M5T,1
57J9SvZCc1OS96ilcIJJGQ,Murray and Sons Construction,Phoenix,1.0,85022,1
tFDdPju7scd9hiKzMV7fWg,LA Soft Tofu and Real BBQ,Toronto,2.5,M6G,1
YKbJP76PSTRXqTU_GNKoeQ,Politica Resto Bar,Toronto,4.0,M6J,1
USYuX1n1ySv5kd3Fjs-efw,Angelina's Pizzeria,Las Vegas,2.5,89109,1
7gIK3en6jVyiColBvlHNPA,Noble Roman's Take-n-Bake Pizza,Las Vegas,3.0,89103,1
Utf50fUy63uxWKMLVxMw0A,Java Jive Coffee & Tea Co,Toronto,4.0,M4Y,1
rbDqCV2g23K3ZrTxmgoNBg,"Biscayne Steak, Sea & Wine",Las Vegas,4.0,89109,1
P15Y-FxUOWjPVTrfiUpugg,Basis New American,Phoenix,4.0,85022,1
6oyUUtgIqBEnMnB9B7-O7A,Dragon Chinese Restaurant,Phoenix,4.0,85021,1
usYgG3D5SLGym90zTFG7QA,The Caravan Cafe,Las Vegas,3.0,89109,1
WexIGFr-I6eH4loUY6DILw,The Locker Room,Las Vegas,3.0,89119,1
y6rN3pUCfOkq41_m3Bk2nw,Brownes Bistro,Toronto,3.5,M4T,1
cypICd5z6sgWDxrR8ClLsg,Green Box Express,Toronto,4.5,M5V,1
JDNmbb8tBIjp7UCgZppMvg,The Troubadour,Toronto,4.5,M6P,1
qy6RM3qsgXTanVH-TlJaXQ,Cheerful House Chinese Cuisine,Las Vegas,4.5,89102,1
ibjoU0b7R3cxGV2Lh4TiFw,Chili's Grill & Bar Catering,Phoenix,3.0,85016,1
AfuYockOIOH9WsDJHRvVlA,Armando's Mexican Food,Phoenix,3.0,85018,1
psHBVYCDatdCM_7-K3id3Q,Cafe Novo,Toronto,3.5,M6P,1
z5ilKN0dw-q6GL5ha8jkJg,Kujira Japanese Cuisine,Toronto,4.0,M4W,1
kjgatxWIFRvCOT75IP37qA,Casa Di Giorgio,Toronto,3.5,M4S,1
5GcHJvxiTrIt23gB0qMdjw,Leslie Cafe,Toronto,3.0,M2H,1
Mnf10SaW1-8O3zVF_S16Dg,The Sporting House Bar & Grill,Las Vegas,3.0,89109,1
xNzD6FRuz3N1uz96d05VEA,Due Pizzeria,Las Vegas,4.5,89169,1
Tv19MQrLgdsvSG0myMYZBw,Hiromaru Fusion Ramen,Las Vegas,3.5,89146,1
nQ--EthdNGaIf_nUkBj6Xw,Rising Sun,Las Vegas,4.0,89169,1
Szi29P4JjNiHUgEdaJD77w,CiCi's Pizza,Las Vegas,3.5,89131,1
wpbKGlRAc41Oxh7qFXqO1A,Bugigattolo,Toronto,4.0,M6K,1
drc_lGBhlkWgZrEIX7LGNw,Modern Donut,Las Vegas,4.0,89144,1
ejjrMYFQjsjGYkJCh0PxKg,Kings Corner,Toronto,4.5,M5V,1
poD7wxQBqPi6FtHq1yPcgA,Pfannkuchen KÃ¶ln,Toronto,3.5,M4N,1
C-u6Ywuq192icOblKm6oKg,Nosh & Swig,Las Vegas,4.0,89121,1
bw7LEtZ5ozq8qOBA6FowYA,BeeGee Kitchen,Las Vegas,3.5,89147,1
l3Fm0PSZrgXww64f4CJs9Q,Fourno,Toronto,3.5,M5X,1
wfmTZp9X_zbPFQlfluX_-w,Baan Thai Restaurant,Toronto,3.0,M6P,1
9edQvMDnFQz1--MnDtT88w,Yorkville Espresso Bar,Toronto,3.5,M4W,1
z2FpSjUPaIdJirVawTdMQA,Paramour Restaurant,Toronto,4.0,M6J,1
gtVPsVK83JkeyrN1C1ozeQ,Pizza Lotto,Las Vegas,4.0,89101,1
yJEzyw2jCc_mlHRKpazoTg,Akram's Shoppe,Toronto,3.5,M5T,1
2Dw0IxKXErYb6apmQ-JtOA,Sweet Water Prime Seafood,Las Vegas,2.0,89123,1
RCl46SzAqgAQrXvfHJBDGg,Sushi Queen,Toronto,2.5,M5V,1
Xy74meQwdTnloAAyRC-4cg,The Works Gourmet Burger Bistro,Toronto,3.5,M4J,1
fpq8H7tPv8gK3me02NASfg,Paradise Bakery,Phoenix,2.5,85050,1
gbKBMsduFZl_oBwahocNBg,Sin City Snoballs & Snacks,Las Vegas,4.0,89106,1
-2TBP3ZGu7M-FmfoNJvbrQ,Rashers,Toronto,3.5,M6J,1
MZjw8RBI7dBC6G7jkQFEmA,Zingers,Las Vegas,2.0,89109,1
yhUmRy7x5Zw1XXVhxQ2zQQ,Vivid Pizzeria & Restaurant,Toronto,4.0,M6H,1
zZ628s332l1dlTAcTfNBWA,Banh Mi Shop,Toronto,4.0,M4X,1
zpXTbidP23E8Yaxyh8c4HA,Port of Subs,Las Vegas,4.0,89130,1
ujOXP2aMdYbUl4qNJrLypg,Egg World,Las Vegas,2.5,89117,1
meYcIzHdWHlHzp-xISZzLw,Thai Restaurant,Toronto,3.5,M4L,1
R1AVTniig8uZfPy_2ObRQg,Inna Gadda di Pizza,Las Vegas,4.5,89101,1
5MlgZwfmaegOL7_FJ3b7lA,Papa Murphy's,Las Vegas,4.5,89145,1
0LxAyxAnnCXq3KdLlq-APg,Sadie's Diner & Juice Bar,Toronto,3.5,M5V,1
aivNhZ9sArYQ2XHfCocHng,Dreamland Cafe,Las Vegas,4.0,89103,1
6ZtGxbWeQPen-ecU4ZBz9w,Cafe Wasabi,Las Vegas,4.0,89117,1
EBI3tqp2NTD6czDmQJObZQ,Reggie's Old Fashioned Sandwiches,Toronto,3.0,M5V,1
dmO8vPmd3LDuYy-e1yWNeQ,Epikourion Restaurant,Toronto,3.0,M5X,1
CvWSPgrEMDwLMJOrD3WLVQ,Magic Sushi,Toronto,3.5,M6G,1
9RBwYraZjl11Wsw_ObxTHw,Vital Life,Toronto,4.5,M5T,1
e1q9kpu9wzyFHLkKegf49w,Vinny Massimo's Pizza & Pasta,Toronto,3.5,M6J,1
0O3H5plJx-Cq2A80qFVW5w,LAB,Toronto,4.0,M6G,1
WlBvw6R1Qe2yIaZp-2ilZA,Toros Cantina & Gaming,Las Vegas,3.5,89138,1
21762yRZkQ6H0wZVmTiM9g,Koiya Izakaya,Toronto,3.5,M6C,1
lIBjDi9b00i1WNCNlI5jzA,Mama Mia Place,Toronto,3.5,M9L,1
r4KXghbUeo7mugAzinG9bA,Mashisoyo,Las Vegas,4.0,89148,1
1pttL4MkpxOL6Mj2azOjVQ,Nao,Toronto,4.0,M5R,1
0i9S0BejjRv0ZDwdO9XymA,Thai Seafood Ginger,Las Vegas,4.5,89146,1
pk8WK6rThM5mDmcILGRh9g,Bajio Mexican Grill,Phoenix,3.0,85085,1
9i-yWC0t6NzcDmT1NMKilw,California Crab,Las Vegas,3.0,89123,1
vMk2HTGxZ-fGL9FIru9rDA,Mitaza,Toronto,4.5,M1E,1
FvC3W9E6rXUYx-cTxbnUiA,Luna Rossa,Las Vegas,3.0,89101,1
_flZPT7fynq6WFzWvFOV4g,Chicken Itza,Las Vegas,4.5,89107,1
laQ9kmX7ZdKzKdm9Oz0xFw,Pico,Toronto,4.0,M5A,1
lveadz48Q0_ke_p80D2rhg,ISLA Mexican Kitchen & Tequila Bar,Las Vegas,4.0,89136,1
QeqhqOyAjy2BjmNGm4iGAA,Wimpys Diner,Toronto,3.5,M4K,1
h-SX2dxluF4oM_Zxp7eK4Q,Potato Corner,Las Vegas,4.5,89107,1
wejXAyl-ndyVpZx8x7OKpw,Hank's Philly Steaks,Las Vegas,3.5,89183,1
qSG2fC6tlB701kOxy_3N5w,Caribbean Taste,Toronto,4.0,M5A,1
3hp9aQXwomWH-TYbO_IWVg,Papa Murphy's,Phoenix,4.0,85017,1
gNg1GXdESMs_ChlZKR7TFQ,Yumys,Toronto,3.0,M1W,1
XDKZX2LBEfGQLXg16tOldg,Sushi Shop,Toronto,3.5,M5B,1
7i0h6EMWLMp2GHHrv8u2eQ,Lick's Homeburgers & Ice Cream,Toronto,3.5,M5S,1
BsyNabKZJOVIHWmwUghreg,Spring Rolls,Toronto,3.0,M4Y,1
CB4nlzzMxf91Tyte1pf1nw,Narooe Restaurant,Toronto,3.5,M2M,1
dKON2mm3YfMHgAV3I_TepQ,Yulla Asian Fusion Restaurant,Toronto,2.5,M5C,1
wlY7T5ue3lL8Hcf1r_Ts2A,The Taste of Chicago,Las Vegas,3.0,89139,1
PHmyaQq6rk7VtoNfrcINag,Tri-State Pizza,Las Vegas,3.5,89113,1
MUQS2XkrFl8QxCUHgSIzLA,Dessy B's Steak House,Las Vegas,3.5,89119,1
_RxbfEugCvI93ByH2Bg_oA,Lilly's Thai & Vietnamese Restaurant,Las Vegas,3.5,89117,1
n-UVXXRQNVEiP6CRrmRAzw,The Mountain Grill and Juice Bar,Toronto,3.0,M1R,1
hKFF8inOc_bK0P7bZBv37g,Pick Up Stix,Phoenix,4.0,85028,1
QGAv-8tj5i4m4G-HDMnIbA,The Griddle CafÃ©,Las Vegas,4.0,89109,1
jl3X1Mq5capOLWGQ6NFJVQ,Whazzup Pizza,Las Vegas,3.5,89119,1
aic7eCND9zYr3O4qwV3-mw,GameDay - Sports Bar on College,Toronto,4.0,M6G,1
DBc9PoMFQW2Vn8Xtrb9TmQ,Chicago style taco shop Mobile,Las Vegas,4.5,89018,1
K3wUWHOPhAmIJ5naMVzylA,Flame Kabob,Las Vegas,3.5,89119,1
4IXTkqYmAO4XH4nXnwc67w,Amano Pizza Bistro,Phoenix,4.0,85042,1
0vJmCY2P5rc37jSMz7Nz3Q,The Steamed Tamale,Phoenix,4.0,85007,1
LJQCv30PCIpC3FnvHF5mXQ,HK Star,Las Vegas,3.5,89146,1
7K6FmmVrwK_CkVMsqhU7bQ,Sonny's Steakhouse,Phoenix,2.5,85032,1
C0KQ0fyGfDvKhw1FBgh1fg,Barfly,Phoenix,4.0,85034,1
L6Jnx7zUHDxBZ5e-OYSqLQ,Mr Submarine,Phoenix,4.0,85016,1
ez9y1xXuY-oLRFtfJMopmQ,Blue Agave Cantina,Las Vegas,3.5,89130,1
ZQBUBnccfiCzQTrEwNy-xw,All American Dave's Fit Food Truck,Las Vegas,4.5,89103,1
Qtb4dHWSxOv8RjgBWrzukQ,9 Restaurant,Toronto,3.5,M6R,1
9WAnQD1nj1j3zLZ7ONtvfQ,Little Buddha Restaurant & Sushi Bar,Las Vegas,3.5,89103,1
l4idpMNjLXY59NI9np-JOQ,Chinatown Express Restaurant,Las Vegas,3.0,89102,1
gYxnLUnjSEYBduLeYETirA,Bu Jian Bu San Restaurant,Toronto,3.5,M1V,1
_fHe9-9Ri_6U9XYP-J1JrA,Chicago Eatery,Toronto,4.5,M4K,1
_iKCtDTYEUasLkzmhCgv3w,Schlotzskys Deli,Phoenix,2.5,85004,1
3weo8OctYcKoS_AV9OrOgw,Juice NV,Las Vegas,3.5,89123,1
7sGcBZwkD4yFLiBLS1WKgA,Presto Cafe,Las Vegas,4.5,89118,1
nlU0Gp7KCN2hjIzcTdWy0w,Golden Bowl Chinese Food,Phoenix,3.5,85032,1
GcE5UbriBsp8cLYED3UtnA,Rajput's Bistro 111,Toronto,3.0,M5R,1
KZEmp6MJQXGLjD1k-tA0Vw,Karpaty Pastry & Deli,Toronto,4.5,M6S,1
3b4efqz06QrLQ_w2xLc4pA,Olive Garden Italian Restaurant,Phoenix,3.5,85051,1
Hgo9WB-uyx_iD3Vjk2lZnA,Copper Kettle Curry House,Phoenix,2.5,85008,1
ryyptYnhb8n94NnEF_MRnQ,Ryoji Ramen & Izakaya,Toronto,3.5,M6G,1
mO786Fl-KJV82FrW00RzBw,On Demand Sushi,Las Vegas,4.5,89147,1
azIZRqX_1qbp0_6GKSgSAA,Japonais,Las Vegas,3.5,89109,1
sHUFwooKWk5NcbmVdCub3g,Rollipub,Toronto,3.5,M6G,1
NX3HG_RhT6eI78A9ZaVm-A,Rock Bottom Restaurant & Brewery,Phoenix,2.5,85044,1
Go7A32yJ0eFXqE_-8Os7EQ,Mizumi Sushi Asian Cuisin,Toronto,3.0,M2R,1
R2GxA0LslohJIOEndoFXYw,Marshall's Fine Dining,Phoenix,4.0,85022,1
AheA5X4tjY9Amih0yQ8wIw,Le Ragazze,Phoenix,4.0,85048,1
nR8QNgK8pLX2NbDnxNu1tg,House of Lords at Sahara Hotel and Casino,Las Vegas,3.5,89109,1
SLRmGNfCqX3PUyB9CM_zAQ,The Grove,Toronto,4.0,M6J,1
Yh5j6ESKrXBoIuOtLrkBfw,Namaste Nepal,Toronto,4.5,M4K,1
-nYB-fMXn2i_hcyQ6lY9oA,Great American Cookies,Las Vegas,4.0,89101,1
Eoa7Rcm1QbQSlm189p_-nw,Heart,Toronto,3.0,M6S,1
ZP5N3k-NidiKb6S7niFdBw,Tokyo Sushi,Toronto,4.0,M4G,1
4MZF63-pHMaYe-yNmd4aaQ,5 & Diner Deer Valley,Phoenix,3.5,85027,1
wraKox0MBW_w449VJXVenQ,Bakrihyang,Las Vegas,3.5,89146,1
D-3WjP2deTtQr-N_4KVt1A,Toranj Resto-Bar,Toronto,2.5,M2M,1
MoaI-2jJCVoiSD0nCi2qdw,Kathy's Southern Cooking,Las Vegas,4.0,89121,1
6Wvn57wjSrVX7gJM37CIZw,Wichcraft,Las Vegas,3.0,89109,1
aJKkhy6o5mEYZHp363NEyw,Lone Star Texas Grill,Toronto,3.5,M5H,1
VfaxW4igH57KHsIHR-W7Nw,Pizzeria Uno,Phoenix,2.5,85004,1
EGI8uU1uf0msVtu8XDrNIw,Rincon Criollo,Las Vegas,4.0,89104,1
Cu9fWbuFQKwVY13Spe5FiA,Oriental Gourmet House,Toronto,3.5,M5H,1
SIXRLEFJa4ETTrpxCQLUfA,Addis Ababa Restaurant,Toronto,3.5,M6J,1
ZUZZEQ61ZD826C65SZLAQQ,Infuse Cafe Bar,Toronto,4.5,M5B,1
_BCwZIK6GYht9cM-HGLduQ,Las Jicaras Mexican Grill,Phoenix,4.5,85021,1
zze6IysT7bJFS8gvi6fZ2A,Richtree Natural Market Restaurants,Toronto,3.5,M5B,1
WbQOuI7mVST8XrJotWq9fA,Kom Jug Yuen Restaurant,Toronto,3.0,M5T,1
NkuLKJJE_KxcxKs8Kj8thQ,Sushi Yamaguchi,Las Vegas,4.0,89146,1
KwMdV9OLQ8EVs0KaeB5Krg,Las Gorditas Los Pinguinos,Las Vegas,3.5,89108,1
KuIxm6FVNmlvpssWJi9-bA,Mr Greek Mediterranean Grill,Toronto,3.0,M4K,1
E6Ne9ok_tHvZIeOdWeh40w,Teakwoods Tavern & Grill,Phoenix,4.0,85016,1
nGaEPWylUEAiOn5HmY-VYQ,Lisa G Cafe and Wine Bar,Phoenix,4.0,85006,1
phPZ8TqDJE51PRe-rnI3dQ,Arax Shawarma,Toronto,4.5,M4L,1
ilKfISetU1EgKMIJj9euAw,Koraku Ramen,Las Vegas,3.5,89102,1
5UaVi_cwnoAvIBp0g4aF2Q,Birria Estilo Michoacan,Phoenix,4.0,85007,1
G6nv_1lxkr9XtN2r9ayD8g,Takimi,Toronto,2.5,M2R,1
MKviRVX2QxRgGS6juCEeYg,Fantasy Eatery,Toronto,3.5,M1V,1
O6yv0NuFPgannTMe0LHZxg,Mars Beach,Toronto,2.5,M4L,1
Fanu7vgveGy1LyLV8R9aMA,Indian Theme Bistroå°ç¬¬å®‰å•¤é…’å±‹,Las Vegas,4.5,89102,1
iO5bjeXWiu1mOqlevgV73Q,Aqua Restaurant and Lounge,Las Vegas,4.0,89146,1
VvHehcPhB80njPRrvdBZmg,Brazil Brazil,Las Vegas,3.0,89123,1
_GwVhLhVF_NkEjdcY0TZ8w,360 Seahood,Toronto,3.0,M1W,1
o-Lju_Yagb-_slCHWRAv6Q,12 O' lunch,Toronto,3.5,M5G,1
46iq4HvvVEKVjDs6aRc6eA,Chicken Tender,Toronto,3.5,M9N,1
oljOuU-B7XUNQFPBjed2yQ,Kabuki Japanese Restaurant,Las Vegas,4.0,89145,1
tpZfJdRi64OTBN4g7lRM3Q,Seoul Market,Las Vegas,3.5,89119,1
93Tav1E0v-xVIX62QmGR9A,Island Foods,Toronto,4.5,M5T,1
Nzkvuq1-74_B3fSCLE2gkA,Yogurty's,Toronto,3.5,M4K,1
SyDQXZVP2eRxirFmsD-p1A,This End Up,Toronto,4.0,M6J,1
G_5zQbGAFYYKD7vBEoWByg,Ginger Express,Toronto,4.0,M6R,1
ljsrEYijtyt6CZIuyyMcnA,Smashburger,Las Vegas,3.5,89107,1
2GryItAj3e0uOQ5m42-wDg,Mayuri Palace,Phoenix,3.5,85023,1
yJR6hSqkeArLl50mLS7kDg,Meatballz,Phoenix,3.0,85027,1
w0XjeV4WIUskQy8wwQf40w,Rambo's Kitchen,Las Vegas,3.5,89148,1
_yHhs7366m-l1vZO8y6PAA,Street Shak Caribbean Kitchen,Toronto,4.0,M6J,1
q5iLIKG4Rf8wOTIw6K1n4g,Midtown Restaurant,Toronto,4.0,M5N,1
nQlMWmJ-Zp3Zcpr4wZoVcw,The Vault Cafe,Phoenix,3.5,85016,1
yW38Ves13FyqBXpeBOyb5A,Poor John's Cafe,Toronto,3.5,M6R,1
ZW5ReCY3B9_TekUYWhr7HA,Kaba Curry,Las Vegas,4.0,89146,1
4eqq8XF5H8E9-Q2X2KVbbw,Marshmallow Factory,Toronto,2.0,M4K,1
l8N9UHVcFmgpJOez8z6rKw,Hatari Restaurant & Sports Bar,Las Vegas,4.0,89169,1
-i_WVm2yfuY0lS0zpEl9ZA,Thai Elephant,Phoenix,3.5,85003,1
GnYDf1liO33XKQv6uDiBKw,Simple Cafe,Toronto,3.5,M4L,1
2i961eidnmAsntgJBpqCpA,Potato Valley Cafe,Las Vegas,4.5,89101,1
1mkDrJRu3VABKy95gxD-Hg,Charlie D's Catfish & Chicken,Phoenix,4.5,85034,1
wOk2b8zUHWylJOd6FtNsRw,Sylvia's Modern Mexican Restaurant,Phoenix,2.5,85013,1
mir6XNWwGueIvagxKAtYeA,Chuy's Mesquite Broiler,Phoenix,3.0,85022,1
rGSG7ZJadVZRj4lxPBAn1w,Pho Mi Tri Ky,Toronto,3.5,M6P,1
BOFvGNX-64B9Qzck1A-FOg,Indian Flavour,Toronto,2.0,M5G,1
6KJIdXznNpUCun0Ky2Ltjg,Sport Peppers Grill,Phoenix,2.5,85022,1
vtq4qWljP-I6owRvihQNsQ,Greek & Co,Toronto,3.0,M5V,1
rOX0JJqKBGvyFHQUEMLPvQ,CafunÃ©,Toronto,3.5,M5A,1
D05AYYIhdkTN1hk2PwYxJw,Isla Grille Filipino Cuisine,Las Vegas,4.0,89148,1
6JTxM3pZAaiauddFu88VpA,CafÃ© Casera,Las Vegas,4.5,89139,1
wLaY0Tp4P1idAu4NUpdOSA,Super B Burrito,Las Vegas,3.0,89119,1
yrJisCzuYB7P602R757mrQ,Michi Japanese Restaurant,Toronto,4.0,M2N,1
bT4_341jnXmsosok4QRYsQ,Sana's Kitchen,Toronto,3.5,M5T,1
kcxD07NmyWxAHvrzS7LD8A,Love Empanadas,Las Vegas,5.0,89102,1
yJkYsl0hOlG2-ITBe16ZIA,The Yacht Club,Phoenix,4.0,85018,1
a7PQyftj6OURt0f5evJRUg,Junction Eatery,Toronto,4.0,M6P,1
BAJTueyZYX91qWtMzFI2cw,Az Poki,Phoenix,4.0,85044,1
uiMEbs0qSKhW55POXan9Sg,OM Grilled Cheese,Toronto,3.5,M5T,1
WzLXKlHrfN2Ml2fKPjyoRA,B.B.Ques,Toronto,2.5,M5S,1
es3Uj0jMtHstkvwNNhihNQ,Tokyo Sushi,Toronto,4.0,M6E,1
6aDfalYZOkWzwtVRA2wYaA,Z-Grill,Phoenix,4.5,85008,1
mShOJ9qFk79KnZq7E8k9hQ,English's Quintessentially British,Las Vegas,3.0,89119,1
1FAvxOUOGGyZoYNlAXACag,Dal Toro Ristorante,Las Vegas,2.5,89109,1
F53MSa5SYzO9BG8c_JhskQ,Pho Viet,Phoenix,2.5,85051,1
7tVxrQKhAfkGK55bU_ObsA,Avec Panache Restaurant,Toronto,3.0,M6P,1
HSumjjzNb_gltxMe4-zd5w,Vinny's Pizzeria Las Vegas,Las Vegas,3.5,89123,1
03eJ6dfI2P5T-ADdsNpHZg,Sandra Dee's Catering,Phoenix,4.5,85234,1
hvqcMFMiCiuW_O2aQM7x5w,Ambrosia CafÃ©,Las Vegas,3.5,89139,1
YhZNYAnifMOmIddWh2YwcQ,Porteree,Toronto,3.0,M6G,1
Nh1pLcq7TWNffAXUFUZSQw,Warung Kampung,Toronto,4.0,M1J,1
joCTjsILsL_gz4JP1xqT8g,Full Belly Deli,Phoenix,3.5,85027,1
n_4PTgvjsKc74u8AwXOfAQ,Mexican Salsas,Toronto,4.0,M5T,1
L6kFtq-C4dJJZJGk5Q8vRw,New York Bagel Bakery,Las Vegas,3.5,89106,1
3G_wGIblXDNRYg4xIe9VZA,Golden Moon Palace Restaurant,Phoenix,3.5,85007,1
BwbPzuEuIN_oFmNRJIgHlg,Flaming Bull,Toronto,3.0,M5S,1
GWngEFlr9ixVKetxenafOw,The Thai Grill,Toronto,2.5,M5T,1
miRjsEDy7U1uZvnkZJPHLQ,Veritas Local Fare,Toronto,4.5,M4W,1
dOKSdB0X4tF2EmgH_RHq0w,Swensen's Grill &  Ice Cream Parlor,Phoenix,3.5,85051,1
TMHLATP8gs5FRnL095tpgA,Sushi Villa Japanese Restaurant & Bar,Toronto,2.5,M6S,1
znDUBjt-m2qmXi_p3m3rDA,Lee's Buffet,Las Vegas,2.0,89119,1
98-glq_UhUwYwx9SBVi2_A,Duck & Decanter,Phoenix,4.0,85004,1
ugDCPgJUCRuNpHSPsMZwkw,MoRoCo Chocolat,Toronto,3.0,M5R,1
grZEbAsZwWA3yJMwDRl0Nw,Etsu Restaurant,Toronto,4.0,M5T,1
pf3kPNPGA15kggbgL92UXg,Macayo's Mexican Restaurant,Las Vegas,3.0,89119,1
J9SdJg4aYz9-aRksSlApaA,The Henhouse,Toronto,3.5,M6K,1
er6OO20_aWhhaVuIABTj2Q,M & M Chicken and Waffles,Las Vegas,3.0,89106,1
xn7cyl7DAwsgf31UJQ0uHA,Baby's Badass Burgers,Las Vegas,4.0,89104,1
6eUJ3BbrP7tsEKwYhMI4_Q,Yunan Wok,Phoenix,2.0,85032,1
BNubIia7rJAqSRxioUZGxg,Lao Thai Kitchen,Las Vegas,4.0,89110,1
F6rZDgYtqfjs9sQC6bv81w,Gluten Free Creations Bakery,Phoenix,4.5,85016,1
kIYJfoODzS2PA9VzFxo8DQ,Goto Queen,Las Vegas,4.5,89108,1
TJresValKB2aHcmrwNEskQ,Djerba la Douce,Toronto,4.5,M4J,1
q5sa3zjAwIYMAgfPVxOdHw,Khoury's Mediterranean Restaurant,Las Vegas,4.0,89148,1
uR2GNRdrkY2KeYggp4bCUg,Stripside Cafe & Bar,Las Vegas,3.0,89109,1
OMemu0U45_lEHmJ0l6AwOg,Skunk Creek Flats,Phoenix,3.5,85085,1
jaUhRm3lXOI_4KIEnLjJzQ,Focal Resto Lounge,Toronto,4.5,M6J,1
9wnopSkB45LeZcpvvzx8cw,Horizons Lounge,Toronto,5.0,M1H,1
pDwpui_M8LZ5I6DaXUDVmg,Fair Trade CafÃ©,Phoenix,3.5,85003,1
iWMtsDAmdGBqiEuTWwiSWA,Kwality Ice Cream,Phoenix,4.5,85022,1
1SlvPOQ39vZa9vyeOTiAUA,Aya & Peilas,Phoenix,3.0,85007,1
ug-p2DvXDkPTPOFeHofLsA,Second Cup,Toronto,3.0,M4P,1
84ezTxVxTCmI65_UeYRJcA,G For Gelato and Pizza Bar,Toronto,4.0,M5C,1
qjLlFfu2pnJ9lVYlj-4QVg,The Maple Tree,Las Vegas,3.5,89146,1
E6VoYfE4YDQueOHYpdyQaQ,Empire Bagels,Las Vegas,3.0,89148,1
c93AzlUc_j0C-lkWBG92Sw,Sushi Shop,Toronto,4.5,M5J,1
NGZoDem4-cULrT42kzTOXQ,Fuzion 99,Toronto,2.5,M6C,1
